"VWC5","EV24","FG","Q","SQ","TN","TX","UG","LAI","rd_imputed"
0.2344,2.26,312.29,15.9,8.48,2.84,14.5,73.44,0.65,0
0.2286,2.69,224.15,18.52,11.62,1.65,17.91,60.43,0.6625,0
0.2215,2.66,243.34,17.29,11.24,1.52,20.08,63.22,0.675,0
0.2144,1.12,367.84,7.11,1.5,8.54,16.32,76.05,0.6875,0
0.2054,2.68,307.61,16.02,8.67,9.76,22.5,62.29,0.7,0
0.1916,2.46,305.11,14.66,6.9,9.13,23.41,66.5,0.7625,0.4
0.1816,0.96,185.86,6.33,0.58,7.36,14.87,88.63,0.825,1.2
0.1774,2.38,210.4,15.96,8.73,4.98,18,79.75,0.8875,0
0.1693,1.85,111.05,13.1,5.79,3.52,15.25,85.17,0.95,0
0.1584,2.31,144.34,15.38,8.6,1.85,17,72.87,1.0125,0
0.143,1.44,288.64,10.24,2.09,4.41,14.21,78.97,1.075,0.1
0.128,1.02,223.34,7.45,1.53,2.83,10.99,78.04,1.1375,0.1
0.1166,1.2,230.39,8.38,1.38,2.04,14.03,74.81,1.2,0
0.1041,1.98,119.25,13.57,5.16,3.24,15.18,73.24,1.15,0
0.0926,3.24,122.1,20.8,11.92,0.52,22.89,64.2,1.1,0
0.0838,1.8,324.26,11.84,4.62,3.84,14.79,69.33,1.05,0
0.0759,1.85,281.09,13.13,5.79,1.28,15.43,72.99,1,0
0.0706,1.11,449.87,7.71,0.79,6.09,13.15,77.78,0.95,1.1
0.0686,1.93,324.63,13.53,5.17,1.97,14.09,75.55,0.9,0
0.0659,0.77,247.53,5.63,0.28,1.67,11.96,76.31,0.85,0.8
0.0659,1.53,417.96,10.6,3.8,4.51,12.97,72.07,0.8,0
0.0642,1.5,298.72,10.87,3.24,4.39,11.88,72.58,0.825,11.4
0.1714,2.05,350.4,15.56,6.78,1.56,11.86,75.6,0.85,0.5
0.2005,2.25,281.45,17.5,9.88,-0.88,11.07,71.25,0.875,0
0.185,2.29,286.65,18.84,9.32,-1.97,9.24,60.63,0.9,0
0.1651,2.96,117.67,23.08,13.21,-4.17,12.84,59.77,0.925,0
0.1457,1.3,345.11,8.91,0.67,3.76,15.41,68.81,0.95,2.4
0.1297,1.8,334.25,13.06,4.55,3.17,11.56,70.17,0.975,0
0.1152,1.72,221.73,13.06,5.01,0.91,11.37,72.96,1,0
0.1007,2.11,366.04,14.67,3.63,0.83,15.48,68.45,1.025,1.1
0.0903,2.62,376.23,20.11,10.34,-0.15,11.07,71.21,1.05,0.7
0.0812,2.46,214.9,18.04,8.46,-0.62,11.82,72.62,1.075,0
0.0734,2.09,208.68,16.46,7.51,-2.37,12.14,70.42,1.1,0
0.0688,1.57,253.66,11.4,3.78,0.71,12.39,75.18,1.125,0.2
0.0644,2.35,160.7,17.03,7.55,-0.45,13.94,65.8,1.15,0
0.0591,3.76,482.78,23.96,12.1,3.29,19.43,46.25,1.175,1.1
0.0563,1.19,246.64,7.97,0.49,5.73,13.45,74.18,1.2,0.6
0.0566,1.17,194.18,8.04,1.56,4.61,14.94,88.77,1.175,4.4
0.059,1.53,248.6,10.19,1.67,7.51,15.48,82.45,1.15,4.8
0.1281,1.79,392.62,11.96,1.73,8.18,15.11,80.38,1.125,0.2
0.1564,1,277.15,7.1,0.76,5.72,12.37,86.67,1.1,0
0.1415,3.86,343.54,24.22,10.91,5.49,20.33,72.25,1.075,0
0.1186,1.62,300.89,10.48,1.71,7.79,17.18,79.89,1.05,0
0.106,1.37,278.77,9.4,3.08,3.99,15.21,72.96,1.025,0
0.0923,3.24,199.47,22.97,11,0.76,14.81,64.94,1,0
0.0791,4,152.57,27.25,14.04,-0.34,17.63,62.33,1.0125,0
0.0692,3.19,253.72,19.29,7.82,5.31,23.59,68.38,1.025,3.3
0.0666,2.9,284.43,16.98,4.84,12.09,22.72,75.57,1.0375,1
0.0657,2.97,277.84,17.71,5.76,9.49,22.24,79.22,1.05,0.8
0.0623,3.04,290.66,18.51,7.26,7.74,21.93,70.02,1.0625,0
0.0577,4.42,192.56,26.34,11.87,4.9,22.68,58.85,1.075,0
0.0559,3.33,214.34,17.75,4.09,15.4,27.75,59.7,1.0875,0
0.0537,4.96,277.33,25.64,11.81,14.7,30.19,51.84,1.1,3
0.0522,1.49,244.26,8.59,1.17,15.55,21.5,84.21,1.1625,2.4
0.0549,1.17,352.3,7.49,0.31,9.44,16.84,83.94,1.225,3.1
0.0835,3.3,257.46,20.88,9.23,7.11,18.24,72.73,1.2875,0
0.0907,3.62,141.4,22.08,10.38,5.58,21.35,62.63,1.35,0
0.085,4.65,182.99,26.19,12.13,7.93,25.45,57.73,1.4125,0
0.0766,4.28,306.1,24.66,11.9,10.91,23.64,62.4,1.475,0
0.0679,3.35,257.14,19.06,6.7,9.28,24.06,70.77,1.5375,0
0.0615,4.8,213.58,27.74,12.84,8.69,24.8,69.44,1.6,0
0.0557,5.38,300.73,29.02,14.71,11.87,27.72,57.66,1.475,0
0.051,5.58,294.76,28.64,14.23,13.6,32.42,53.12,1.35,2.5
0.0493,3.93,178.15,21.11,8.14,15.65,27.8,70.49,1.225,1.3
0.0503,4.56,250.76,23.8,9.47,16.28,32.93,65.33,1.1,2.6
0.0501,3.17,359.97,17.51,5.46,12.88,24.75,71.4,0.975,0
0.0487,3.58,253.75,20.87,8.53,11.29,24.32,68.98,0.85,0
0.0469,4.96,151.83,28.34,14.42,8.56,25.85,61.46,0.725,0
0.0444,4.53,162.14,24.17,9.57,11.78,29.16,57.39,0.6,0
0.0458,3.16,221.5,17.33,4.09,15.05,25.5,72.7,0.8,8.1
0.0489,3.51,285.38,20.7,9.56,9.09,20.89,67.7,1,0
0.0462,3.82,290.01,22.22,7.9,7.96,23.24,58.22,1.2,2.3
0.0476,2.68,588.82,15.88,5.8,12.52,18.66,66.22,1.4,5.1
0.0471,2.52,615.87,15.54,6.49,10.89,18.84,64.75,1.6,0.7
0.0459,3.46,382.22,19.58,5.47,12.09,24.59,64.32,1.8,4.8
0.0571,2.74,320.98,16.12,6.89,10.92,20.99,74.35,2,7.5
0.0723,4.59,248.29,26.13,12.47,9.61,24.71,65.78,2.2,0
0.0699,3.58,290.04,19.17,4.79,14.47,28.87,59.93,2.1125,0
0.0606,2.08,428.22,12.28,3.19,13.18,18.78,65.94,2.025,0
0.0541,2.68,226.31,16.01,6.41,9.39,21.05,70.36,1.9375,0
0.0492,5.19,184.61,29.52,14.84,7.81,25.41,60.68,1.85,0
0.0451,4.45,330.08,23.78,10.58,12.23,29.46,57.92,1.7625,0
0.0416,2.42,353.74,14.25,4.65,9.56,20.51,68.55,1.675,0
0.0387,2,219.48,11.07,0.51,11.13,23.28,73.74,1.5875,0
0.0381,4.66,126.46,25.13,12.73,11.33,28.25,69.67,1.5,0
0.0371,5.68,150.73,29.23,15.08,14.33,31.89,57.25,1.5,0
0.0349,5.13,295.31,26.52,11.95,15.93,30.79,63.52,1.5,0
0.0324,5.19,236.98,27.22,13.35,14.39,30.34,58.74,1.5,0
0.0304,4.71,402.11,23.74,9.28,17.89,34.9,58.07,1.5,0.3
0.0281,3.94,416.12,21.49,7.32,15.98,26.38,64.09,1.5,0
0.025,1.34,434.07,7.81,1.35,14.3,19.59,81.24,1.5,1.6
0.0249,1.84,399.52,10.28,1.91,16.2,21.18,76.36,1.5,0.4
0.0252,4.82,273.11,27.39,11.81,13.23,23.59,61.05,1.5,0
0.0231,1.58,301.31,9.24,0.84,11.66,20.97,73.97,1.65,2.5
0.028,1.65,242.45,9.45,2.09,14.06,22.16,89.5,1.8,11
0.0365,2.38,221.77,13.72,1.64,12.68,22.64,79.85,1.95,0
0.0379,2.69,305.65,15.46,2.47,12.27,22.72,76.97,2.1,12.5
0.0552,1.09,274.99,6.46,1.43,13.05,19.81,92.04,2.25,1.2
0.0694,2.58,285.13,15.31,5.6,9.06,20.91,81.42,2.4,1
0.0738,3.65,299.93,21.2,8.81,7.51,23.64,69.16,2.55,0
0.0767,3.07,168.26,17.04,4.47,13.94,23.76,78.32,2.7,0
0.079,4.28,149.08,23.49,10.52,12.39,27.33,70.56,2.725,0
0.0797,3.75,172.22,20.27,7.72,11.74,28.07,74.46,2.75,10.1
0.0881,4.46,279.72,23.73,10.56,15.74,28.22,77.33,2.775,0
0.0962,3.4,196.37,19.26,4.99,14.18,27.23,73.26,2.8,0
0.0963,4.8,155.5,26.81,12.48,12.2,25.12,65.2,2.825,0
0.0936,3.44,186.68,19.02,4.24,15.04,27.44,72.59,2.85,0
0.0887,2.56,312.94,14.48,1.99,14.52,22.89,74.6,2.875,20.2
0.1303,1.51,294.49,9.03,3.6,9.32,18.4,87.28,2.9,26.8
0.1622,3.58,97.23,21.59,8.13,7.09,21.31,71.91,2.9375,0
0.1673,2.35,232.98,14.46,5.38,9.24,20.6,78.47,2.975,4.5
0.1789,3.02,197.17,17.41,4.78,9.87,21.61,72.37,3.0125,0.1
0.1817,1.69,236.31,9.47,0.76,15.95,22.63,84.14,3.05,4.5
0.192,4.64,191.58,26.14,10.24,13.82,24.06,71.95,3.0875,0
0.1932,5,307.23,27.58,12.14,12.1,27.15,64.03,3.125,0
0.19,3.38,279.3,17.7,7.52,18.07,30.72,69.18,3.1625,5
0.2327,2.95,318.41,16.29,4.46,12.93,26.12,78.27,3.2,0
0.2279,4.83,204.49,27.21,13.33,10.17,24.46,61.45,2.8125,0
0.219,3.58,230.34,19.58,5.22,14.9,26.51,71.34,2.425,10.1
0.2401,2.68,327.62,15.88,5.77,13.52,20.86,84.77,2.0375,13.5
0.2728,2.69,179.09,15.96,4.92,13.29,20.3,85.81,1.65,4.2
0.2589,1.94,323.41,11.43,2.26,13.62,20.04,88.36,1.2625,6.2
0.2555,3.73,268.33,20.84,8.25,14.57,23.67,77.11,0.875,0
0.2445,2.85,328.05,16.15,4.58,13.66,21.63,74.63,0.4875,0
0.2345,2.26,388.75,13.2,3.92,13.03,21.55,77.56,0.1,1.4
0.2281,2.24,354.43,12.11,1.95,16.05,24.77,72.28,0.1875,0
0.2219,3.33,376.4,18.07,8.21,13.96,25.71,73.38,0.275,1.1
0.2137,3.8,181.21,21.39,8.94,12.3,24.58,71.68,0.3625,0
0.2062,2.11,106.69,11.86,2.68,13.29,23.44,79.07,0.45,0
0.199,2.29,204.28,13.07,1.86,14.09,23.66,79.27,0.5375,2.7
0.1926,2.85,454.63,15.48,6.63,16.16,24.08,72.12,0.625,0
0.1846,2.5,418.68,14.35,3.81,11.98,22.76,71.98,0.7125,1.5
0.1768,1.82,219.28,10.96,2.83,10.25,20.18,86.91,0.8,1.9779
0.1775,3.59,175.67,21.5,10.98,8.64,22.42,75.82,0.8625,0
0.1746,4.14,150.83,23.94,12.73,8.34,24.28,69.1,0.925,0
0.1691,0.88,212.01,5.19,0,12.94,19.27,88.37,0.9875,3.3
0.1674,3.13,280.12,17.9,6.56,12.22,22.17,76.92,1.05,0.4
0.1659,0.85,119.02,5.1,0.61,12.33,18.13,90.88,1.1125,7.9
0.1848,2.22,172.91,13.05,2.75,14,20.6,78.91,1.175,2.3
0.2155,1.4,327.66,8.2,1.85,13.13,21.14,89.2,1.2375,0.6
0.2194,2.69,169.35,15.57,5.25,10.76,22.32,82.21,1.3,0
0.2128,3.82,178.11,21.45,10.36,10.84,25.71,75.02,1.35,0
0.2037,1.56,174.41,8.79,2.59,13.63,24.97,87.38,1.4,2.8
0.1973,2.85,112.53,16.27,4.82,12.36,23.92,83.26,1.45,0
0.189,1.05,284.74,6.11,0.7,12.33,21.21,88.19,1.5,0.6
0.1832,1.7,283.79,8.67,1.81,10.87,21.12,88.09,1.55,4.3
0.1803,2.26,384.28,13.76,5.93,11.72,19.72,80.96,1.6,2.8
0.1782,2.51,286.69,15.12,6.34,11.23,20.17,78.7,1.65,0
0.1723,3.31,119.61,18.96,9.49,9.2,22.51,76.8,1.7,0
0.1643,3.46,167.87,19.61,9.64,12.02,24.37,70.6,1.75,0
0.1533,3.58,244.45,19.63,9.93,12.53,27.08,68.35,1.8,0
0.1393,2.47,268.98,14.12,5.21,11.88,23.82,77.72,1.85,0
0.1242,2.97,130.11,16.79,7.08,10.07,24.15,73.75,1.9,0
0.1106,2.96,132.73,16.33,6.04,12.63,26.08,72.89,1.95,0
0.0976,3.59,121.46,20.22,11.25,12.37,25.2,72.16,2,0
0.0859,3.43,97.98,18.95,10.26,11.13,28.03,73.26,2.05,0
0.0777,3.7,142.37,19.36,11.21,13.06,31.05,71.82,2.1,4.3
0.0746,1.59,226.91,8.97,0.8,14.39,24.32,88.56,2.1,18.4
0.0758,2,214.14,12.18,4.97,10.78,19.86,84.04,2.1,0
0.0733,2.34,118.94,14.16,6.39,9.14,20.8,81.04,2.1,0
0.0721,2.58,141.55,15.95,7.98,8.23,20.26,78.87,2.1,0
0.0691,2.63,107.42,16.26,8.6,6.43,20.82,78.7,2.1,0
0.0683,2.16,199.18,12.94,4.21,9.09,22.08,78.31,2.1,0
0.0685,1.72,223.68,9.47,2.05,15.9,23.78,82.92,2.1,3.3
0.0684,1.72,377.32,10.17,3.52,13.01,19.66,78.26,2.1,1
0.0671,1.63,326.7,9.64,2.56,11.02,19.25,78.67,1.95,0.7
0.0669,0.48,502.3,2.94,0,13.89,16.13,89.71,1.8,7.3
0.0707,1.65,270.77,10.44,3.87,9.02,17.87,89.61,1.65,0.9
0.0707,2.23,452.15,13.98,8.18,7.78,18.33,80.35,1.5,0.8
0.0705,1.8,617.28,10.93,5.64,12.63,18.61,78.2,1.35,2
0.0693,2.28,453.25,14.08,8.72,11.5,18.1,79.47,1.2,7.5
0.0709,2,682.5,12.42,6.06,11.2,19.06,77.95,1.05,6.8
0.1054,1.19,467.35,8.03,2.37,9.07,14.44,90.5,0.9,13.3
0.2246,1.65,278.63,11,5,6.46,16.2,89.36,1.025,2.2
0.2324,1.69,196.42,11.31,5.62,6.38,15.67,87.35,1.15,0
0.227,2.12,122.91,14.11,7.78,5.29,17.11,84.54,1.275,2.2
0.2299,1.17,238.73,7.76,2.36,8.04,15.74,92.08,1.4,11.6
0.2616,1.33,151.26,8.67,3.5,8.26,16.25,91.04,1.525,0
0.2528,1.8,217.17,11.53,5.63,8.26,17.66,84.53,1.65,0
0.2438,2.12,175.31,13.62,10.05,7.95,19.02,79.78,1.775,0
0.2357,1.63,120.6,10.35,4.39,6.19,20.04,86.07,1.9,0
0.2291,2.02,87.88,13.24,7.32,5.43,18.22,85.54,1.7375,0
0.2229,2.14,149.81,13.53,8.81,5.22,20.01,85.61,1.575,0
0.2177,1.59,189.79,9.94,4.02,8.45,19.04,88.31,1.4125,0
0.2131,1.47,179.29,9.24,4.48,9.05,18.62,91.59,1.25,0
0.2093,2.03,166.28,12.27,7.43,7.5,21.43,81.58,1.0875,1.2
0.2056,1.23,178.85,7.05,1.83,12.74,21.13,89.01,0.925,0.5
0.2025,1.9,198.66,10.75,5.61,12.84,23.48,87.25,0.7625,10.1
0.2046,0.52,163.83,3.1,0.93,8.4,16.34,95.51,0.6,3.1
0.2291,1.54,376.08,9.46,4.51,8.95,18.66,77.39,0.7,0.4
0.2299,1.39,503.93,8.38,3.96,12.58,19.13,78.24,0.8,1.2
0.2242,1.54,338.71,9.8,6.77,10.29,16.26,81.22,0.9,0
0.2183,1,440.65,6.38,1.08,9.65,14.62,76.62,1,7
0.2227,1.17,518.31,7.48,4.82,7.29,15.64,83.4,1.1,2.7
0.243,1.47,313.9,9.58,5.95,6.9,14.81,86.12,1.2,2.1
0.2412,0.34,451.63,2.25,0,9.25,12.42,89.67,1.3,7.8
0.2716,0.88,187.93,5.77,2.65,7.53,14.96,91.18,1.4,0.7
0.2652,0.63,199.18,3.97,0.14,7.21,14.79,92.03,1.35,0
0.259,0.87,375.47,5.22,1.83,12.2,16.36,88.46,1.3,0.2
0.2521,0.59,480.91,3.65,0.01,12.9,15.91,78.45,1.25,0
0.2438,1.27,355.66,7.98,4.91,8.75,16.31,80.47,1.2,0
0.2368,1.37,270.77,7.98,4.59,8.72,19.94,86.6,1.15,0
0.2319,1.78,217.16,10.62,9.21,10.74,21.62,87.78,1.1,0
0.2267,1.76,229.39,10.47,9.19,9.03,23.23,80.57,1.05,0
0.2231,1.66,266.29,9.29,8.06,13.81,24.86,76,1,0
0.2193,0.84,167.19,5.17,0.67,10.37,17.25,87.97,0.9625,0
0.2157,1.43,137.03,8.82,6.98,9.98,20.27,88.94,0.925,0
0.2122,1.44,228.89,8.7,8.65,9.99,21.14,79.65,0.8875,0.8
0.2102,0.72,506.42,4.56,2.42,10.01,17.08,78.06,0.85,2.4
0.2093,0.86,407.39,5.38,4.27,9.61,17.98,78.13,0.8125,5.2
0.2154,0.61,495.41,4.14,1.56,9.08,12.78,86.81,0.775,2.5
0.2241,0.88,351.27,5.76,4.24,8.49,15.64,84.44,0.7375,0.4
0.2232,0.32,376.38,1.94,0,12.52,16.56,94.76,0.7,0
0.2228,0.42,343.39,2.59,0.89,10.41,16.51,90.74,0.75,0
0.2204,0.66,226.81,4.14,1.65,10.97,16.91,92.51,0.8,0
0.2171,1.06,269.75,7.05,7.16,8.09,14.47,80.41,0.85,0
0.212,0.41,496.4,2.63,0.06,7.77,14.4,87.57,0.9,7.7
0.2177,0.9,457.6,6.27,6.02,5.2,14.33,77.02,0.95,0.3
0.2204,0.94,180.04,7.14,7.39,3.62,11.74,81.59,1,0
0.2187,0.42,326.56,2.68,0.05,6.44,10.79,84.73,1.05,0.1
0.2154,0.8,304.73,5.38,4.24,8.63,13.98,80.51,1.1,0
0.2113,0.54,243.19,3.67,1.81,5.54,12.73,88.14,0.975,0.1
0.2089,0.57,157.45,4.04,2.58,5.3,12.9,93.8,0.85,0
0.2063,0.8,296.29,5.36,4.55,4.9,15.24,89.24,0.725,7.1
0.2095,0.66,220.97,4.84,4.39,1.72,11.51,90.44,0.6,1.2
0.2257,0.89,109.53,6.51,7.17,-0.83,10.63,89.09,0.475,0
0.2275,0.58,104.91,5.34,5.19,-2.37,7.84,93.25,0.35,0
0.2292,0.15,143.22,1.23,0,4.1,7.36,95.51,0.225,0
0.2294,0.49,305.48,3.37,1.63,5.63,9.63,90.75,0.1,0.3
0.229,0.35,426.48,2.68,2.3,3.86,11.73,86.37,0.3125,1.3
0.2292,0.23,267.69,1.88,0.4,3.08,8.42,92.18,0.525,1.4
0.2321,0.38,223.82,2.87,2.18,2.78,6.68,93.19,0.7375,2.2
0.2394,0.72,222.11,5.75,7.29,0.17,9.93,86.65,0.95,0
0.2417,0.41,348.04,3.2,1.13,-0.25,9.15,89.47,1.1625,0.3
0.2403,0.17,229.3,1.3,0,7.41,9.39,96.96,1.375,1
0.2393,0.19,241.53,1.3,0.14,7.61,9.87,95.84,1.5875,0.5
0.2395,0.6,127.66,4.9,5.66,0.58,10.19,86.95,1.8,0
0.2384,0.37,357.96,2.82,1.01,1.5,8,86.37,1.7125,2.5
0.2381,0.56,307.47,4.5,5.54,2.11,9.56,86.25,1.625,2.3
0.2432,0.1,403.44,0.82,0,3.61,11.07,93.89,1.5375,12.6
0.2731,0.1,465.6,0.72,0,9.71,11.78,92.27,1.45,3.2
0.2752,0.63,526.89,4.26,4.53,9.34,13.24,73.72,1.3625,0
0.2658,0.35,572.05,2.23,2.05,6.93,15.35,72.09,1.275,10.3
0.2732,0.3,168.67,2.2,1.61,3.97,9.45,93.61,1.1875,1.8
0.2755,0.41,237.5,3.26,1.94,0.33,6.76,90.84,1.1,0.8
0.2689,0.34,407.14,2.84,2.5,1.91,6.79,87.28,1,1.9
0.2693,0.09,535.08,0.64,0,3.04,8.15,91.84,0.9,11.8
0.2839,0.48,335.25,3.18,3.37,-0.26,7.45,91.47,0.8,0.3
0.2755,0.22,161.84,1.48,0,-1.37,3.25,95.84,0.7,0.1
0.2687,0.24,202.13,1.99,0.77,0.72,4.8,93.83,0.6,0
0.2633,0.19,165.83,1.59,1,-3.19,3.97,94.49,0.5,0
0.2583,0.1,181.5,1.04,0,-2.31,-0.37,98.01,0.4,1
0.2558,0.09,323.31,0.7,0,-0.87,3.97,96.67,0.3,2.1
0.2571,0.29,255.55,2.24,2.07,2.16,9.08,93.97,0.4,0.2
0.2565,0.1,339.06,0.73,0,2.84,7.05,87.8,0.5,0
0.254,0.18,416.19,1.33,0,6.17,8.45,80.15,0.6,0
0.251,0.1,620.1,0.93,0.39,3.27,6.92,84.14,0.7,8
0.262,0.16,418.05,1.5,1.39,0.2,5.5,87.64,0.8,15.8
0.2786,0.22,467.25,1.77,1.25,-0.23,2.86,87.48,0.9,2.2
0.2871,0.09,542.45,0.57,0.13,-0.12,5.92,90.19,1,11.1
0.2895,0.08,381.48,0.61,0.09,-2.05,1.79,93.47,1.1,10.8
0.2875,0.26,372.98,2.3,2.26,0.33,2.15,92.58,0.9875,0.8
0.2875,0.1,581.24,0.56,0,0.51,6.91,89.78,0.875,14.3
0.2955,0.19,483.34,1.77,1.15,0.66,5.18,89.12,0.7625,0.2
0.2836,0.16,221.01,1.32,0.44,1.27,4.99,89.47,0.65,0
0.2763,0.35,232.88,3.08,4.16,-0.25,5.87,92.44,0.5375,2.9
0.2772,0.39,311.42,3.18,3.9,-1.45,4.52,94.63,0.425,8.2
0.2867,0.16,264.78,1.26,0.17,1.28,7.4,93.58,0.3125,0.2
0.2805,0.21,207.96,1.59,0.28,2.42,7.05,94.62,0.2,0.9
0.2741,0.1,174.15,0.95,0.06,5.2,8.22,97.45,0.2875,0.8
0.2701,0.11,196.16,0.89,0,7.06,9.61,98.26,0.375,3.1
0.2716,0.11,157.4,0.68,0.03,8.37,9.64,97.97,0.4625,0.6
0.2712,0.1,473.41,0.55,0,8.13,9.61,91.17,0.55,0
0.2673,0.1,557.87,0.72,0.1,8.19,9.97,87.4,0.6375,0
0.2631,0.1,540.61,0.76,0,3.96,8.67,83.35,0.725,1.2
0.2593,0.31,551.27,2.1,1.88,3.82,7.58,81.17,0.8125,1.8
0.2599,0.22,378.46,1.68,1.02,2.26,6.97,84.87,0.9,2.4
0.2631,0.37,390.89,3.26,4.09,0.7,5.03,83.29,0.8,0
0.2637,0.18,474.82,1.44,1.39,-0.86,5.89,88.34,0.7,10.8
0.2837,0.14,559.96,1.02,0.12,3.33,12.66,84.79,0.6,8.5
0.2971,0.22,603.14,1.17,0.17,8.31,14.25,85.88,0.5,8.5
0.3026,0.3,495.93,2.21,1.85,4.76,8.83,84.95,0.4,10.5
0.3024,0.21,442.74,1.65,0.29,4.4,8.56,88.9,0.5875,14.1
0.3072,0.12,839.15,1.02,0.35,5.87,11.44,76.96,0.775,3.1
0.2996,0.11,549.22,0.86,0.07,6.23,11.44,83.55,0.9625,2.5
0.2947,0.26,417.16,2.03,0.96,4.03,9.23,85.64,1.15,1.9
0.2928,0.19,250.09,1.52,0.22,0.49,6.1,92.2,1.3375,0.2
0.2839,0.35,565.07,3.13,4.05,0.6,3.77,81.3,1.525,0
0.2756,0.26,475.53,2.39,2.32,1.11,4.61,80.74,1.7125,0
0.2704,0.21,235.12,1.88,0.47,0.8,6.56,90.14,1.9,0.8
0.2688,0.2,241.18,1.64,0,5.81,8.64,89.02,1.8,2.4
0.2707,0.2,119.27,1.39,0.35,2.71,7.82,96.78,1.7,0.1
0.2674,0.1,106.75,0.85,0,4.33,5.33,96.09,1.6,0
0.2635,0.22,236.2,1.74,0.78,2.23,6.44,86.72,1.5,0
0.2595,0.49,316.56,4.19,6.45,0.98,5.47,79.5,1.4,0
0.2578,0.11,579.52,1.04,0,0.85,7.64,86.34,1.3,9.1
0.2778,0.29,484.37,2.45,1.89,2,6.94,82.76,1.2,7
0.2833,0.29,495.72,2.26,1.86,1.1,5.27,81.53,1.1,6.7
0.287,0.23,654,1.77,0.52,0.67,10.74,83.63,1.025,8.2
0.2924,0.41,344.09,3.68,3.88,1.02,5.81,88.25,0.95,3.8
0.2961,0.13,240.72,1.25,0.06,0.64,3.57,94.52,0.875,2.5
0.2936,0.48,249.74,4.41,4.85,0.23,6.13,89.22,0.8,2.9
0.2918,0.41,312.3,2.94,0.91,1.82,8.6,90.04,0.725,0
0.2838,0.4,450.75,2.87,1.19,5.41,11.13,84.98,0.65,0.2
0.2775,0.3,662.98,1.81,0.46,8.05,14.01,81.22,0.575,0.9
0.2729,0.24,302.25,1.94,0.03,5.73,9.3,89.85,0.5,1.1
0.2704,0.38,134.79,2.81,1.13,1.52,7.4,94.9,0.5375,0
0.2666,0.5,388.54,3.74,3.95,2.96,7.49,84.95,0.575,1.2
0.2638,0.37,549.88,2.56,0.96,5.51,11.19,90.67,0.6125,0
0.2623,0.15,571.71,1.15,0,2.94,10.7,84.89,0.65,3.6
0.2637,0.6,227.92,4.6,5.19,0.17,7.45,91.81,0.6875,3.2
0.2858,0.1,526.66,0.81,0.03,1.82,9.65,91.22,0.725,14.4
0.3091,0.31,419.55,2.48,2.34,0.65,5.26,87.75,0.7625,5
0.3101,0.36,306.59,2.96,1.6,0.94,6.24,89.75,0.8,0.5
0.3032,0.46,222.1,3.71,1.32,-0.65,5.4,91.87,0.8,0
0.2936,0.3,356.84,2.91,1.62,-0.69,2.37,81.41,0.8,0.3
0.2847,0.79,374.31,7.47,7.59,-2.78,3.71,81.2,0.8,0
0.2778,0.44,310.83,4.46,3.07,-4.38,0.69,79.82,0.8,0
0.2714,0.76,205.24,7.99,8.15,-6.52,1.7,75.23,0.8,0
0.262,0.74,170.4,7.82,7.09,-8.12,3.35,80.13,0.8,0
0.2555,0.59,364.31,5.51,4.74,-3.12,2.75,79.63,0.8,0.2
0.2601,0.4,328.43,3.43,2.53,0.84,6.33,86.64,0.8,4.3
0.2719,0.54,532.16,4.18,2.9,0.65,7.3,84.79,0.775,1.9
0.2736,0.82,352.26,7.2,6.73,-1.36,5.8,79.63,0.75,0
