"VWC5","EV24","FG","Q","SQ","TN","TX","UG","LAI","rd_imputed"
0.2676,1.01,361.2,8.97,8.77,-1.81,6.31,70.91,0.725,0
0.2619,1.05,387.1,9.29,8.9,-2.69,5.83,62.21,0.7,4.6
0.2658,0.23,361.54,1.88,0.54,-0.6,8.78,91.96,0.675,0.8
0.2726,1.06,217.31,9.15,8.74,-2.84,8.47,83.83,0.65,0
0.2671,0.7,167.33,6.25,4.58,-4.88,6.55,82.51,0.625,0
0.2616,1.03,183.03,9.4,8.54,-4.67,7.5,82.16,0.6,0
0.2584,0.5,158.33,4.36,1.62,-2.58,3.99,81.84,0.6,0
0.2571,0.69,199.59,6.44,4.22,-3.93,5.22,79.76,0.6,0
0.2546,1.08,277.11,10.11,9.27,-4.19,4.74,75.36,0.6,0
0.251,1.17,403.91,10.79,9.37,-3.42,5.07,69.68,0.6,0
0.2475,1.16,448.66,11.09,9.01,-3.55,3.42,67.68,0.6,0
0.2431,1.11,552.66,10.64,9.15,-4.3,3.87,54.22,0.6,0
0.2367,1.15,498.58,11.8,9.64,-5.21,1.15,52.68,0.6,0
0.2246,0.73,438.69,8.06,5.69,-5.84,0.08,68.38,0.6,0
0.1716,0.96,349.51,11.39,9.12,-8.49,-0.02,67.48,0.55,0
0.108,0.93,549.06,11.02,9.05,-9.16,-2.77,60.02,0.5,0
0.0869,0.78,760.84,8.82,6.17,-7.53,0.46,45.79,0.45,0
0.0863,0.56,619.32,6,2.43,-6.73,-0.05,55.57,0.4,1.9
0.0952,0.72,365.48,6.97,3.46,-3.67,1.78,77.85,0.35,0
0.1066,1.13,335.53,8.78,3.34,-0.62,11.38,78.7,0.3,1.6
0.1321,1.41,311.02,10.38,7.81,2.05,12.39,77.15,0.25,0
0.2012,0.99,193.55,7.59,2.63,-0.69,11.69,80.34,0.2,0
0.2532,0.7,247.46,5.57,1.31,-0.79,9.96,87.97,0.25,2.3
0.262,0.57,487.68,4.45,2.93,1.45,8.33,84.1,0.3,4.4
0.2636,1.14,280.27,8.75,4.16,1.34,10.79,83.2,0.35,5.3
0.2722,0.95,322.05,6.41,0.6,7.34,15.85,85.47,0.4,0.8
0.2649,0.86,286.13,5.67,2.19,6.38,15.63,84.88,0.45,0
0.26,1.12,323.21,7.73,3.68,6.69,14.96,82.45,0.5,7
0.2745,0.26,371.76,2.03,0.05,4.09,9.02,92.66,0.55,2.9
0.2749,1.72,257.37,13.14,8.06,-0.01,11.52,79.26,0.6,0
0.2663,0.98,439.49,7.19,3.34,3.65,11.32,72.81,0.6,3.7
0.2734,0.31,389.55,2.27,0,0.19,7.15,90.43,0.6,2.4
0.2698,0.42,742.84,4.24,0,-2.9,0.18,69.2,0.6,0
0.2576,0.61,649.96,6.49,1.9,-3.13,0.66,51.91,0.6,0
0.2504,1.72,435.21,16.52,10.39,-4.37,4.35,45.96,0.6,0
0.2483,1.98,393.42,16.74,9.73,-4.4,9.18,60.6,0.6,0
0.2514,1.02,217.56,8.78,3.08,-2.98,7.45,77.18,0.6,1.7
0.2531,0.5,338.29,3.83,0.72,2.91,9.57,87.71,0.6,1
0.2525,0.63,347.93,4.74,0.16,4.57,7.36,80.58,0.6375,0
0.25,1.82,200.86,13.7,6.8,1.04,12.53,69.96,0.675,0
0.2466,1.85,176.71,14.1,7.49,-2.12,13.79,71.39,0.7125,0
0.2441,1.54,168.42,12.13,4.8,-0.12,11.67,81.08,0.75,0.2
0.2424,0.89,268.17,6.89,1.94,-0.47,10.65,84.6,0.7875,3.8
0.2591,0.44,301.44,3.39,0.02,3.33,9.05,91.93,0.825,10.5
0.2864,1.61,299.96,12.13,5.61,3.12,10.74,75.05,0.8625,1.8
0.2756,2.04,332.01,14.37,6.38,4.8,14.22,70.97,0.9,3.1
0.279,1.7,158.5,12.47,5.46,1.49,12.84,80.93,1,4.8
0.282,0.53,208.02,3.83,0.08,-0.06,8.18,90.93,1.1,10.5
0.2775,1.22,316.06,8.79,1.03,-0.26,13.45,76.23,1.2,14
0.2755,1.96,490.05,12.43,4.37,9.17,17.54,73.18,1.3,3.1
0.2704,1.09,347.18,7.35,1.87,6.92,14.73,80.91,1.4,2.5
0.2819,1.24,429.06,9.46,4.27,0.08,9.82,77.83,1.5,1.9
0.2789,2.85,391.09,20.06,11.59,-0.05,15.83,56.4,1.6,0.2
0.2671,2.98,297.67,18.21,11,7.57,22.63,56.62,1.7,0
0.2602,2.55,145.78,15.5,6.96,7.18,24.07,64.84,1.625,0
0.2544,1.56,275.46,9.77,0.88,9.84,18.35,74.05,1.55,0.8
0.2519,1.79,230.44,10.95,2.46,10.33,19.38,72.79,1.475,2.4
0.2828,0.71,161.28,5.22,1.67,7.38,14.5,93.81,1.4,0.1
0.2765,1.42,254.4,9.31,2.73,6.7,16.36,87.13,1.325,0
0.2673,1.44,177.12,9.64,0.58,3.34,15.7,86.04,1.25,0
0.2601,2.46,142.96,15.71,5.77,6.36,17.75,76.91,1.175,0
0.2578,2.02,212.41,12.6,4.46,10.04,18.63,78.98,1.1,9.1
0.2532,2.51,213.7,16.14,7.92,5.4,17.43,76.4,1.0625,7
0.2458,3.41,202,21.49,12.09,3.61,21.75,68.89,1.025,6.6
0.2358,3.81,163.66,22.11,12.73,6.04,24.86,59.88,0.9875,8.2
0.2255,4.16,262.3,22.7,12.96,9.94,28.31,50.59,0.95,3.8
0.2077,3.86,206.21,21.38,12.37,10.65,28.18,59.09,0.9125,2.5
0.1942,3.69,191.74,22.28,11.79,8.39,23.12,67.76,0.875,2.9
0.173,3.32,233.04,19.35,9.85,10.27,27.08,68.24,0.8375,0
0.1567,3.08,366.99,19.22,8.93,8.37,17.94,68.5,0.8,0.2
0.1493,1.4,398.24,8.95,1.06,8.5,15.75,74.32,0.9125,0.9
0.1408,1.88,480.2,12.09,3.72,8.46,15.36,69.12,1.025,1
0.1318,2.54,422.57,17.37,8,4.93,14.95,71.93,1.1375,0
0.1324,2.56,203.49,16.87,6.26,2.66,17.58,62.49,1.25,1.2
0.1307,1.73,300.84,11.06,1.18,6.69,16.76,68.88,1.3625,0
0.1325,1.41,275.64,9.48,1.99,3.87,17.23,89.58,1.475,3.6
0.2107,1.31,484.84,8.83,1.48,5.63,15.11,84.28,1.5875,3.2
0.2525,2.64,484.41,18.53,7.27,5.15,13.85,67.3,1.7,14.4
0.2425,3.74,375.71,24.4,12.52,4.19,17.76,61.95,1.6375,5
0.2153,3.66,225.63,24.51,12.33,4.49,16.57,64.12,1.575,0.5
0.1891,3.97,240.07,25.81,13.84,2.75,19.05,63.37,1.5125,0
0.1697,4.35,330.41,26.39,14.01,6.18,22.52,53.53,1.45,0.3
0.1397,4.7,268.9,26.89,14,7.45,26.11,50.35,1.3875,0
0.1101,4.76,221.5,26.71,14.04,9.65,26,53.24,1.325,0
0.0874,4.79,190.44,26.39,13.81,10.51,27.59,51.53,1.2625,0
0.0709,4.43,221.85,23.38,13.02,10.27,27.8,59.73,1.2,0
0.0618,2.08,311.14,13.32,4.49,6.15,17.9,76.17,1.2,0.2
0.0544,3.52,172.7,22.21,9.96,3.34,19.96,68.57,1.2,4.3
0.0494,3.99,203.47,22.74,9.07,8.07,24.18,57.84,1.2,1.8
0.0465,0.94,286.66,5.96,0.09,11.66,15.94,86.6,1.2,0
0.0444,3.75,280.79,21.13,8.73,11.57,26.45,71.04,1.2,0
0.0422,4.63,262.4,25.99,13.19,11.35,24.92,53.73,1.2,4.7
0.0386,2.99,357.94,17.71,7.07,9.94,22.38,69.23,1.2,0.7
0.0349,4.21,366.6,27.32,11.95,6.69,17.81,65.53,1.2,0
0.0312,3.21,249.82,21.45,6.96,4.7,17.29,68.76,1.25,0
0.0288,2.03,136.24,13.52,3.62,4.18,16.19,79.46,1.3,0
0.0275,4.51,227.6,26.31,12.6,6.08,24.89,64.33,1.35,0
0.026,4.32,312.23,24,9.96,10.28,25.78,53.8,1.4,0
0.0255,3.04,191.06,17.54,6.28,10.69,24.9,77.4,1.45,0
0.0259,2.98,259.21,16.64,4.94,14.57,24.62,70.24,1.5,0
0.0254,2.72,313.84,15.35,3.53,14.2,23.45,71.3,1.55,0
0.026,4.23,156.81,22.9,10.15,13.72,26.42,72.64,1.6,0
0.0254,4.85,246.22,25.68,12.35,13.87,28.94,61.62,1.65,0
0.0237,2.52,236.82,13.64,4.29,15.66,27.12,71.96,1.7,0
0.0231,4.95,206.98,25.9,11.99,13.98,29.41,65.68,1.75,0
0.0228,3.42,220.13,18.08,6.88,16.38,30.28,76.15,1.8,0
0.0215,4.25,139.84,22.76,10.77,15.7,27.68,74.76,1.85,0
0.0199,2.86,150.68,15.72,5.76,15.62,26.26,82.17,1.9,1.9
0.0202,1.18,229.82,5.81,0.53,14.99,20.78,93.68,1.95,0
0.0225,2.1,235.57,12.15,2.88,14.19,21.12,84.72,2,1.6
0.0238,3.59,132.83,20.08,7.02,13.4,25.13,78.25,2.0125,0
0.0243,4.14,256.3,22.93,9.65,13.63,24.73,79.63,2.025,0
0.024,2.32,226.91,13.53,5.01,12.79,20.64,80.44,2.0375,2.4
0.0237,5.33,205.76,28.83,14.85,11.51,28.86,65.18,2.05,4.3
0.0261,4.14,167.62,22,8.4,14.42,29.16,70.15,2.0625,5.3
0.0665,1.92,180.04,10.74,1.65,17.03,22.44,87.56,2.075,0.8
0.1032,4.63,201.39,25,10.4,16,26.61,75.3,2.0875,0
0.1032,4.37,249.58,24.1,9.85,15.2,25.22,75.07,2.1,6.9
0.092,4.32,348.16,24.43,8.64,12.87,23.91,68.45,1.9875,2.9
0.079,1.86,283.66,11.32,0.91,11.64,19.11,76.33,1.875,0
0.0693,2.32,214.63,14.29,2.68,9.23,18.85,74.64,1.7625,3.8
0.0615,2.62,294.27,15.77,4.38,8.49,21.35,80.39,1.65,2.5
0.0605,4.04,128.22,22.83,8.72,11.28,24.49,71.88,1.5375,0
0.0578,3.35,239.28,19.16,4.71,12.43,24.82,69.01,1.425,0
0.0528,2.08,331.27,12.39,2.1,12.57,18.92,70.13,1.3125,0.1
0.0498,1.77,339.02,10.18,2.03,13.12,21.53,76.04,1.2,0
0.0476,1.57,240,8.81,0,13.77,21.59,81.16,1.3375,1.7
0.0463,4.47,251.22,24.29,10.72,13.84,27.66,72.19,1.475,1
0.0426,3.42,431.78,20.94,7.97,9.21,18.37,67.2,1.6125,0
0.0372,2.21,379.77,14.18,3.54,8.66,17.11,69.47,1.75,0
0.0346,2.18,186.44,13.35,3.43,7.69,20.31,73.12,1.8875,0
0.0338,2.51,224.64,15.23,2.26,9.07,19.42,76.63,2.025,0.2
0.0326,3.52,240.06,20.44,7.66,11.76,23.16,71.18,2.1625,3.8
0.0356,4.69,234,27.59,11.3,8.31,24.23,70.6,2.3,10.5
0.078,5.01,278.24,27.61,13.61,10.17,27.46,65.79,2.2,1.8
0.0932,5.19,294.66,27.38,14.17,13.04,28.69,54.35,2.1,3
0.0918,5.54,310.79,30.04,15.46,13.5,28.96,57.78,2,6
0.0835,5.57,328.38,29.67,15.16,12.77,28.78,51.05,1.9,0.9
0.0701,5.74,438.38,30.88,15.28,15.01,27.12,35.24,1.8,1.4
0.0572,5.65,344.74,30.7,15.29,11.51,27.75,37.85,1.7,0.5
0.0475,5.51,242.71,29.26,15.18,12.92,30.03,47.07,1.6,6.2
0.0417,4.4,200.81,23.52,9.9,14.67,29.12,58.28,1.5,0.2
0.0362,4.83,221.89,26.3,11.05,13.79,27.65,63.84,1.5125,0
0.0322,3.71,195.66,20.22,7.29,13.73,27.08,65.6,1.525,0
0.0285,4.88,222.61,26.85,12.84,11.77,27.38,51.31,1.5375,0
0.0246,5.02,253.66,28.19,14.6,10.29,26.42,59.61,1.55,0
0.022,3.23,241.02,18.23,5.64,10.56,24.96,69.97,1.5625,21.7
0.0346,1.96,346.14,11.59,4.07,12.46,21.26,70.34,1.575,0.2
0.0537,3.46,261.67,19.92,8.11,9.27,24.1,68.59,1.5875,0
0.0633,4.55,261.57,24.79,11.43,13.06,27.39,68.48,1.6,0
0.0587,4.75,181.86,26.31,11.6,10.75,27.22,67.3,1.6,1.8
0.0507,5.23,211.26,28.66,14.55,12.59,27.38,62.2,1.6,0
0.0422,5.32,195.37,28.37,14.69,11.68,29.42,52.13,1.6,0
0.0346,5.23,174.3,27.34,13.97,12.51,30.75,47.74,1.6,0
0.0299,4.64,260.96,25.08,12.31,11.92,28.4,58.93,1.6,0
0.0246,3.91,147.3,21,9.78,10.23,26.79,58.6,1.6,0
-0.0309,3.91,164.11,21.08,8.31,12.44,28.7,57.74,1.6,0
-0.1355,4.62,168.67,25.11,10.29,10.95,27.98,59.48,1.6,0
-0.1364,4.63,197.79,24.54,11.53,15.12,29.4,61.15,1.55,2.9
-0.1382,4.16,198.53,22.37,11.21,13.38,29.22,62.96,1.5,0
-0.1386,4.61,110.24,23.99,11.35,14.22,31.06,62.31,1.45,1.2
-0.1385,4.48,158.53,22.84,10.62,16,33.25,55.54,1.4,4.5
-0.1388,4.51,253.58,22.3,10.71,18.99,33.84,53.37,1.35,0.5
-0.139,4.56,185.81,22.38,9.05,18.39,36.77,52.52,1.3,0
-0.1399,5.48,265.49,26.31,13.41,21.28,36.33,35.03,1.25,1.1
-0.1361,3.14,285.99,16.78,6.97,11.98,27.71,65.22,1.2,35
-0.1389,3.4,310.25,17.88,4.81,12.61,29.47,49.82,1.225,8.2
-0.1389,4.64,270.78,23.4,10.2,18.06,33.16,54.13,1.25,0
-0.1397,4.18,269.16,21.9,10.41,15.55,30.23,63.49,1.275,0
-0.1409,3.87,158.38,20.59,8.93,12.38,29.97,57.11,1.3,0
-0.1403,4.65,191.58,23.82,12.42,15.61,32.62,56.18,1.325,0
-0.1404,4.95,200.78,24.97,13.86,15.46,34.36,51.57,1.35,0
-0.1401,4.37,264.37,22.6,10.47,17.33,31.78,61.94,1.375,0
-0.1411,4.75,234.22,25.68,13.21,15.1,27.99,63.77,1.4,0
-0.1413,4.94,155.98,25.36,13.83,13.38,33.71,52.56,1.35,0
-0.1408,4.87,158.86,24.12,12.35,14.28,36.38,45.92,1.3,2.9
-0.1367,2.44,348.67,13.31,3.97,11.57,25.36,70.82,1.25,0
-0.1042,1.73,366.33,9.83,3.65,10.32,23.93,80.85,1.2,0
-0.1127,3.49,445.32,19.87,9.95,12.43,23.68,63.66,1.15,1.2
-0.1221,3.62,276.54,21.41,11.83,10.78,22.74,69.25,1.1,3.5
-0.14,3.79,228.07,20.61,7.76,11.56,28.53,54.92,1.05,0
-0.0843,1.61,266.69,9.05,2.62,15.81,22.08,86.31,1,0
-0.0828,2.78,306.97,15.47,5.53,16.15,25.42,76.11,1.025,0
-0.1288,1.84,267.29,10.28,1.55,14.96,23.74,79.6,1.05,0
-0.1352,3.06,236.48,16.86,6.99,13.83,26.55,73.67,1.075,0
-0.0747,2.94,158.87,16.74,7.48,11.83,24.3,76.76,1.1,0
-0.1157,3,231.52,17.14,8.28,10.12,23.42,73.6,1.125,0
-0.1341,3.32,313.15,18.39,8.7,13.56,25.58,73.12,1.15,2.8
-0.1349,1.38,201.13,7.56,0.77,17.97,23.64,79.78,1.175,4.3
-0.1365,3.16,105.24,16.93,6.86,15.51,27.59,74.54,1.2,1
-0.1379,3.46,139.6,18.36,9.84,14.04,27.76,76.7,1.225,0.5
-0.1366,2.4,267.49,13.42,4.51,12.59,24.09,81.44,1.25,0
-0.1252,2.52,331.7,15,5.76,12.76,20.78,66.94,1.275,0
-0.1111,2.38,304.85,15.28,7.87,7.86,18.51,81.95,1.3,2.4
-0.1229,2.73,308.02,16.74,7.41,5.91,20.66,67.42,1.325,0
-0.1314,1.81,403.91,10.48,1.98,13.29,21.37,77.48,1.35,0.7
-0.14,2.57,167.01,14.82,7.48,11.68,22.28,73.52,1.375,0
-0.1171,1.65,186.35,9.6,3.13,10.21,23.7,82.2,1.4,2.5
-0.0996,2.76,233.02,16.56,8.46,9.15,21,75.4,1.3875,6.9
-0.1333,2.36,139.67,14.89,5.68,8.07,19.83,75.36,1.375,0
-0.1406,2.94,140.94,18.2,10.69,5.91,21.32,70.75,1.3625,0
-0.1417,3.33,249.17,19.32,11.69,8.31,23.73,65.57,1.35,0
-0.1402,1.32,159.51,7.32,1.26,15.88,22.07,80.24,1.3375,0
-0.137,2.51,107.04,13.63,4.81,16.7,26.16,82.86,1.325,0
-0.1366,2.27,165.18,12.27,2.18,15.93,26.12,80.14,1.3125,22.4
-0.0864,1.41,163.58,8.22,2.8,12.22,20.9,89.57,1.3,3
-0.0932,2.29,329.68,13.98,7.48,9.87,18.66,74.98,1.2875,0
-0.1219,2.11,275.32,12.96,5.3,9.23,19.65,73.6,1.275,0
-0.1374,2.58,232.95,14.7,5.9,12.96,24.51,67.02,1.2625,0
-0.1387,1.59,230.86,9.28,1.69,13.62,21.72,78.6,1.25,0.3
-0.1392,2.96,409.29,16.31,9.65,14.09,26.11,68.42,1.2375,0
-0.1387,0.77,249.11,4.84,0.04,13.05,20.13,87.8,1.225,1.5
-0.1327,2.34,164.73,14.31,6.7,7.29,20.01,75.14,1.2125,0
-0.1416,2.51,184.65,16.01,8.99,4.39,20.7,72.84,1.2,0
-0.1406,2.08,219.1,12.64,6.81,9.38,20.53,77.29,1.2,0
-0.1415,2.42,157.94,14.44,7.87,8,23.42,73.14,1.2,0
-0.1414,2.83,162.02,16.54,10.93,8.22,26.16,64.79,1.2,0
-0.1418,3,339.46,16.44,11.51,13.05,28.86,59.61,1.2,0
-0.1415,2.64,339.09,14.59,9.73,13.02,26.09,69.1,1.2,0
-0.1419,2.53,363.73,13.85,8.27,14.08,25.39,64.58,1.2,0
-0.1433,1.57,579.79,9.37,4.5,11.07,20.6,66.19,1.2,0.1
-0.1264,1.11,327.98,7.19,1.53,9.84,16.46,84.37,1.2,0
-0.075,0.38,243.96,2.52,0.15,7.25,11.82,95.28,1.2,0
-0.0891,1.79,222.79,12.57,8.44,4.05,15.5,80.4,1.2,0
-0.1031,2.04,96.26,14.44,10.1,2.1,16.2,78.55,1.2,0
-0.1184,2.15,209.68,14.44,8.87,3.99,19.35,69.59,1.2,0
-0.1323,2.4,162.79,15.11,10.76,5.65,22.51,68.89,1.2,0
-0.1366,1.26,265.28,8.39,4.01,3.74,16.74,75.26,1.2,0
-0.1416,1.92,98.29,13.98,10.38,0.81,15.67,76.84,1.2,0
-0.1415,1.86,125.66,12.87,7.93,-0.49,17.3,75.74,1.2,0
-0.1244,1.47,260.77,10.22,6.65,5.65,13.77,80.66,1.1875,0
-0.1201,0.67,355.76,4.51,2.27,7.15,16.11,84.56,1.175,0
-0.1353,1.65,219.88,10.71,7.23,6.92,16.8,77.21,1.1625,0
-0.138,1.41,224.51,8.66,4.59,8.37,18.82,81.69,1.15,0
-0.1394,2.06,126.93,13.19,10.18,6.24,22.29,79.34,1.1375,0
-0.1395,2.01,205.69,12.12,9.66,7.46,23.97,77.28,1.125,0
-0.1413,1.74,289.14,11.88,7.9,3.12,15.59,76.66,1.1125,0
-0.144,1.58,103.86,11.13,8.77,1.34,17.52,81.04,1.1,3
-0.1427,1.8,95.06,11.96,7.84,3.12,19.79,80.83,1.1125,0
-0.1412,1.98,234.01,11.93,9.55,5.51,24.06,74.11,1.125,0
-0.1408,1.53,268.11,8.8,6.08,10.88,24.24,70.66,1.1375,0
-0.0937,1.8,326.36,10.04,8.22,14.21,24.79,71.6,1.15,0
-0.0891,1.99,289.52,10.73,9.35,14.86,27.24,63.03,1.1625,0
-0.1156,1.85,317.61,10.42,8.43,13.42,26.04,58.87,1.175,0
-0.134,1.61,195.87,9.25,6.86,10.03,24.71,64.74,1.1875,0
-0.1367,1.39,122.34,8.46,6.19,7.96,25.05,72.25,1.2,0
-0.1365,1.45,124.99,8.87,8.63,8.5,21.03,83.01,1.0875,0
-0.1369,0.61,244.4,4.07,1.04,9.04,16.07,83.52,0.975,0.3
-0.1405,1.34,188.66,9.02,6.82,4.47,16.86,82.91,0.8625,0
-0.1414,1.16,77.08,8.45,6.9,0.71,15.39,85.49,0.75,0
-0.1414,1.22,94.33,8.5,7.83,2.45,16.8,80.26,0.6375,0
-0.1354,1.05,230.95,6.77,5.08,1.66,16.23,79.73,0.525,0
-0.1394,0.59,423.81,3.96,1.27,1.94,15.03,79.42,0.4125,0
-0.1188,0.55,336.95,3.47,1.43,12.35,15.85,88.96,0.3,0
-0.1117,0.39,270.77,2.46,0.13,10.47,13.46,83.65,0.4125,0.5
-0.1145,0.37,373.47,2.71,0.3,4.34,11.75,87.27,0.525,1.8
-0.0731,0.99,231.14,7.53,7.15,1.52,11.56,87.45,0.6375,0
-0.0977,0.85,429.88,6.85,6.04,1.56,7.37,78.51,0.75,0
-0.127,0.2,429.23,1.74,0,2.29,6.26,84.24,0.8625,0
-0.047,0.39,480.9,3,0.44,3.44,9.04,90.68,0.975,0
-0.0653,0.9,306.23,6.44,5.28,3.35,11.14,79.82,1.0875,0
-0.0643,0.38,278.69,2.65,0.03,7.58,12.4,81.92,1.2,0
-0.0676,0.97,258.54,6.9,6.67,0.96,11.71,84.24,1.25,0
-0.0922,0.78,140.01,6.52,7.47,-1.85,10.02,89.44,1.3,0
-0.1042,0.86,166.45,6.67,6.81,-1.86,12.81,88.98,1.35,0
-0.0893,0.65,176.54,4.57,3.5,4.32,12.25,92.53,1.4,2
-0.0928,0.96,209.01,6.16,5.87,5.65,18.39,80.82,1.45,0
-0.0908,0.59,359.62,3.73,2.45,7.84,14.78,78.74,1.5,18.6
-0.0879,0.97,246.76,6.75,7.76,4.15,13.5,82.27,1.55,4.8
-0.0926,0.6,235.67,4.09,2.79,4.9,12.72,85.88,1.6,0
-0.0592,0.2,410.33,1.26,0.22,10.14,13.67,86.61,1.675,2.2
-0.0385,0.36,428.3,2.29,0.56,9.81,13.83,84.91,1.75,14
-0.0278,0.18,181.02,1.24,0.13,8.54,11.42,95.32,1.825,0
-0.0478,0.65,397.79,4.38,4.71,6.5,13.1,86.43,1.9,0
-0.0621,0.78,209.31,5.7,7.85,3.05,12.83,89.36,1.975,12.3
-0.0637,0.78,193.73,5.97,7.49,1.98,12.17,88.72,2.05,0
-0.0747,0.65,190.05,5.48,6.83,-1.51,10.46,86.8,2.125,0
-0.0797,0.71,336.84,5.89,7.64,0.18,9.39,77.64,2.2,0
-0.1066,0.7,368.27,5.58,6.98,-1.51,7.03,69.99,2.05,0
-0.1035,0.3,511.08,2.34,1.21,1.3,6.77,80.12,1.9,0
-0.1242,0.19,545.36,1.41,0.06,1.83,4.55,73.76,1.75,0
-0.1384,0.4,274.97,3.29,2.65,1.36,5.49,83.1,1.6,1.9
-0.1415,0.27,203.48,2.44,2.08,-1.33,5.29,86.65,1.45,2.7
-0.1435,0.51,195.91,4.32,5.09,-2.3,8.39,88.61,1.3,1.8
-0.1322,0.1,204.64,1.01,0,-0.31,3.43,95.59,1.15,1.5
-0.1097,0.11,252.33,0.8,0,2.2,4.26,95.98,1,0
-0.0957,0.18,279.22,1.35,0,3.1,6.33,89.96,1.0875,0
-0.1057,0.23,193.99,1.87,0.42,1.25,5.33,87.1,1.175,14.3
-0.0918,0.21,417.24,1.5,0,1.75,9.41,86.56,1.2625,0
-0.0448,0.13,430.3,0.97,0.77,8.68,10.95,83.1,1.35,0
-0.0646,0.41,375.71,2.93,2.09,5.98,11.72,83.25,1.4375,0
-0.0674,0.36,448.7,2.55,1.69,4.96,10.01,88.62,1.525,0
-0.0154,0.12,470.45,0.72,0,9.39,13.86,93.8,1.6125,0
0.0059,0.32,456.89,2.09,1.72,7.87,13.44,88.87,1.7,4.8
-0.0262,0.49,139.53,4.01,5.34,-0.02,9.1,90.09,1.975,4.6
-0.0406,0.23,261.1,1.68,0.06,0.51,8.79,90.84,2.25,3.5
-0.0351,0.12,425.48,1.06,0,8.41,12.66,93.23,2.525,0
-0.0058,0.12,572.44,0.73,0,5.84,12.21,90.6,2.8,0
-0.0032,0.16,688.9,1.05,0.28,5.77,10.72,82.89,3.075,0
0.0172,0.26,520.21,1.81,1.43,4.91,9.69,85.29,3.35,0
-0.0064,0.25,291.47,2.13,2.22,1.89,7.28,86.59,3.625,0
-0.0281,0.35,169.39,2.97,3.61,-0.91,7.5,86.75,3.9,1.6
-0.0652,0.19,151.92,1.88,0.44,-2.8,4.34,93.58,3.6,0
-0.0986,0.39,313.76,3.74,6.31,-1.17,2.95,87.09,3.3,0
-0.0961,0.16,220.72,1.46,0.57,-1.35,1.85,88.03,3,0
-0.0909,0.1,321.74,1.09,0.02,-0.5,0.97,70.77,2.7,0
-0.0572,0.09,276.39,0.94,0,-0.84,3.35,95.87,2.4,0
-0.0038,0.14,325.56,1.08,0.69,2.45,8.06,94,2.1,0
-0.0311,0.4,366.87,3.11,6.07,3.94,8.31,83.06,1.8,0
-0.0406,0.22,355.86,1.79,0.57,4.98,9.92,85.03,1.5,1.5
-0.0425,0.15,436.44,1.12,0.03,5.75,8.65,87.66,1.35,1.7
0.024,0.12,640.46,0.77,0,7.74,13.17,84.93,1.2,5.6
-0.0057,0.21,442.25,1.54,0.71,7.37,11.11,86.37,1.05,14.7
0.0111,0.1,289.31,0.7,0,5.71,9.44,95.88,0.9,0.9
0.0076,0.48,165.19,3.81,5.42,0.13,7.41,88.18,0.75,0
-0.0289,0.32,247.5,2.42,1.81,-1.92,6.03,86.73,0.6,0
-0.0633,0.26,201.32,2.11,1.93,-2.11,4.33,91.07,0.45,0
-0.0655,0.29,102.82,2.6,2.75,-2.54,5.26,86.1,0.3,0
-0.0833,0.17,190.36,1.66,1.39,-3.99,3.2,93.04,0.28,0
-0.0492,0.12,431.56,1.01,0,2.87,9.77,91.4,0.26,0.2
-0.045,0.2,272.3,1.47,0.03,5.09,8.93,90.82,0.24,1.9
-0.0281,0.12,232.93,1.06,0.12,7.42,9.83,95.13,0.22,0.4
